,bus,PlantCode,GenID,Census Tract,Lat,Lon
0,745,34,1P,22013,39.134259,-120.953341
1,1804,151,1,2002,37.62936,-120.93139
2,1804,151,2,2002,37.62936,-120.93139
3,1964,161,1,2901,37.611461,-120.594678
4,1964,161,2,2901,37.611461,-120.594678
5,1964,161,3,2901,37.611461,-120.594678
6,1360,162,1,2901,37.621536,-120.746247
7,1360,162,2,2901,37.621536,-120.746247
8,1745,180,1,12603,40.45193,-121.86215
9,744,214,1,22013,39.215979,-120.80355
10,1587,215,1,121,38.071944,-120.539444
11,8022,219,1,400,40.007445,-121.249438
12,2220,220,H1,400,39.91062,-121.327692
13,2220,220,H2,400,39.91062,-121.327692
14,1748,221,1,502,40.175656,-121.190663
15,8542,222,1,400,40.085476,-121.148241
16,8542,222,2,400,40.085476,-121.148241
17,8542,222,3,400,40.085476,-121.148241
18,8542,223,4,400,40.085997,-121.149373
19,8542,223,5,400,40.085997,-121.149373
20,1743,227,1,12603,40.404645,-122.121904
21,1735,229,1,12604,40.570817,-122.02093
22,1735,229,2,12604,40.570817,-122.02093
23,8578,235,1,22013,39.256873,-120.767437
24,8578,235,2,22013,39.256873,-120.767437
25,8578,235,3,22013,39.256873,-120.767437
26,8578,235,4,22013,39.256873,-120.767437
27,744,237,1,22013,39.216985,-120.835587
28,106,238,1,31302,38.793574,-120.619152
29,106,238,2,31302,38.793574,-120.619152
30,7778,239,1,500,38.330985,-120.669901
31,7778,239,2,500,38.330985,-120.669901
32,7778,239,3,500,38.330985,-120.669901
33,1634,240,H1,6408,36.927424,-119.02025
34,1634,240,H2,6408,36.927424,-119.02025
35,749,241,1,21802,38.956985,-121.041932
36,339,242,1,502,40.268712,-121.089479
37,339,242,2,502,40.268712,-121.089479
38,1286,243,1,12702,40.929297,-121.544462
39,8427,244,1,12702,40.960675,-121.548657
40,170,246,IC1,10702,40.7415,-124.2103
41,170,246,IC10,10702,40.7415,-124.2103
42,170,246,IC2,10702,40.7415,-124.2103
43,170,246,IC3,10702,40.7415,-124.2103
44,170,246,IC4,10702,40.7415,-124.2103
45,170,246,IC5,10702,40.7415,-124.2103
46,170,246,IC6,10702,40.7415,-124.2103
47,170,246,IC7,10702,40.7415,-124.2103
48,170,246,IC8,10702,40.7415,-124.2103
49,170,246,IC9,10702,40.7415,-124.2103
50,1746,248,1,100,40.400988,-121.965502
51,1728,249,1,12606,40.992295,-121.975182
52,1728,249,2,12606,40.992295,-121.975182
53,1643,250,H1,6405,37.092486,-119.552826
54,1643,250,H3,6405,37.092486,-119.552826
55,1734,253,1,12605,40.677827,-121.873253
56,615,258,1,2500,37.52301,-120.329905
57,7971,260,CT1A,14601,36.804837,-121.782241
58,7971,260,CT1B,14601,36.804837,-121.782241
59,7971,260,CT2A,14601,36.804837,-121.782241
60,7971,260,CT2B,14601,36.804837,-121.782241
61,7971,260,ST1,14601,36.804837,-121.782241
62,7971,260,ST2,14601,36.804837,-121.782241
63,60,261,1,122,38.147093,-120.446396
64,1448,264,1,2202,38.032103,-120.326537
65,8553,265,H1,12702,40.99084,-121.498243
66,8553,265,H2,12702,40.99084,-121.498243
67,1727,267,1,12606,40.986361,-121.84944
68,1727,267,2,12606,40.986361,-121.84944
69,1730,268,H1,12606,40.986197,-121.977594
70,1730,268,H2,12606,40.986197,-121.977594
71,1730,268,H3,12606,40.986197,-121.977594
72,1730,268,H4,12606,40.986197,-121.977594
73,1729,269,H1,12606,40.922568,-121.992906
74,1729,269,H2,12606,40.922568,-121.992906
75,1501,274,1,10802,39.361786,-123.127934
76,1501,274,2,10802,39.361786,-123.127934
77,1501,274,3,10802,39.361786,-123.127934
78,2220,275,H1,400,39.90521,-121.345226
79,2220,275,H2,400,39.90521,-121.345226
80,32,279,1,102,38.497914,-120.21811
81,32,279,2,102,38.497914,-120.21811
82,1745,280,1,100,40.395396,-121.879186
83,746,281,1,900,39.324613,-120.644807
84,746,282,1,900,39.324592,-120.645375
85,746,283,1,900,39.337679,-120.635467
86,1502,284,1,3103,38.18653,-120.11168
87,1890,285,HC1,2102,38.139048,-120.370325
88,8623,287,H1,102,38.449291,-120.492645
89,8623,287,H2,102,38.449291,-120.492645
90,1892,289,1,2701,36.163076,-118.707104
91,1892,289,2,2701,36.163076,-118.707104
92,1745,290,1,12603,40.459111,-121.86708
93,1958,291,1,402,38.420898,-120.549572
94,1755,292,1,20501,38.889862,-121.098525
95,1755,292,2,20501,38.889862,-121.098525
96,1724,294,1,300,41.978914,-122.335317
97,1724,294,2,300,41.978914,-122.335317
98,8064,295,1,300,41.975716,-122.358127
99,8064,295,2,300,41.975716,-122.358127
100,8064,296,1,300,41.985605,-122.360455
101,8064,296,2,300,41.985605,-122.360455
102,8064,296,3,300,41.985605,-122.360455
103,1723,297,1,300,41.932981,-122.43678
104,1722,314,1,11903,32.673097,-115.392026
105,1722,314,2,11903,32.673097,-115.392026
106,8113,315,3,980007,33.7688,-118.1009
107,8113,315,4,980007,33.7688,-118.1009
108,8113,315,5,980007,33.7688,-118.1009
109,1632,318,3,6409,37.2,-119.3069
110,1632,318,4,6409,37.2,-119.3069
111,1632,318,5,6409,37.2,-119.3069
112,1632,318,6,6409,37.2,-119.3069
113,1644,319,1,6409,37.148517,-119.386623
114,1644,319,2,6409,37.148517,-119.386623
115,1644,319,3,6409,37.148517,-119.386623
116,1644,319,4,6409,37.148517,-119.386623
117,1644,319,5,6409,37.148517,-119.386623
118,1635,321,1,6409,37.2096,-119.3289
119,1635,321,2,6409,37.2096,-119.3289
120,1632,322,1,6409,37.200062,-119.30681
121,1632,322,2,6409,37.200062,-119.30681
122,1631,323,1,200,37.273581,-118.573339
123,1631,323,2,200,37.273581,-118.573339
124,1631,323,3,200,37.273581,-118.573339
125,8381,324,1,200,37.301962,-118.531957
126,8381,324,2,200,37.301962,-118.531957
127,8381,324,3,200,37.301962,-118.531957
128,1629,325,1,200,37.323035,-118.501714
129,1629,325,2,200,37.323035,-118.501714
130,1629,325,3,200,37.323035,-118.501714
131,1629,325,4,200,37.323035,-118.501714
132,1629,325,5,200,37.323035,-118.501714
133,2312,326,1,200,37.3344,-118.4797
134,2312,326,2,200,37.3344,-118.4797
135,2247,327,1,200,37.3499,-118.4628
136,285,328,1,5206,35.588069,-118.524804
137,285,328,2,5206,35.588069,-118.524804
138,285,328,3,5206,35.588069,-118.524804
139,990,332,1,2706,34.155162,-117.397119
140,990,332,2,2706,34.155162,-117.397119
141,8343,335,2,99220,33.6439,-117.9792
142,2313,337,1,101,36.465066,-118.862023
143,1663,339,1,5207,35.776185,-118.436233
144,1663,339,2,5207,35.776185,-118.436233
145,1662,340,1,5206,35.460303,-118.77959
146,1662,340,2,5206,35.460303,-118.77959
147,1662,340,3,5206,35.460303,-118.77959
148,1662,340,4,5206,35.460303,-118.77959
149,8347,341,CT1,980033,33.7641,-118.2248
150,8347,341,CT2,980033,33.7641,-118.2248
151,8347,341,CT3,980033,33.7641,-118.2248
152,8347,341,CT4,980033,33.7641,-118.2248
153,1636,344,1,102,37.220302,-119.337983
154,1636,344,2,102,37.220302,-119.337983
155,1483,350,1,4715,34.1292,-119.1689
156,1483,350,2,4715,34.1292,-119.1689
157,1602,353,1,102,37.944237,-119.2161
158,7747,356,5,621204,33.8504,-118.395
159,7747,356,6,621204,33.8504,-118.395
160,7747,356,8,621204,33.8504,-118.395
161,2361,357,1,101,37.766954,-119.123284
162,2361,357,2,101,37.766954,-119.123284
163,7808,358,MV3A,7800,34.0818,-117.2418
164,7808,358,MV3B,7800,34.0818,-117.2418
165,7808,358,MV3C,7800,34.0818,-117.2418
166,7808,358,MV4A,7800,34.0818,-117.2418
167,7808,358,MV4B,7800,34.0818,-117.2418
168,7808,358,MV4C,7800,34.0818,-117.2418
169,1842,361,1,11102,34.14522,-117.058481
170,1842,361,2,11102,34.14522,-117.058481
171,1842,361,3,11102,34.14522,-117.058481
172,1842,361,4,11102,34.14522,-117.058481
173,1892,365,1,2701,36.13568,-118.788868
174,1892,365,2,2701,36.13568,-118.788868
175,2237,376,1,304,38.2569,-120.8507
176,2237,376,2,304,38.2569,-120.8507
177,2237,376,3,304,38.2569,-120.8507
178,1693,377,1,301601,34.1556,-118.2782
179,1693,377,2,301601,34.1556,-118.2782
180,1693,377,3,301601,34.1556,-118.2782
181,1693,377,4,301601,34.1556,-118.2782
182,1693,377,5,301601,34.1556,-118.2782
183,1693,377,8A,301601,34.1556,-118.2782
184,1693,377,8BC,301601,34.1556,-118.2782
185,1693,377,9,301601,34.1556,-118.2782
186,1446,380,1,3200,37.896649,-119.9675
187,1446,380,2,3200,37.896649,-119.9675
188,1446,382,1,4201,37.877667,-119.953233
189,1446,382,2,4201,37.877667,-119.953233
190,1446,382,3,4201,37.877667,-119.953233
191,194,385,1,12400,32.705435,-115.030975
192,194,385,2,12400,32.705435,-115.030975
193,1719,386,1,12400,32.705428,-115.126103
194,1719,386,2,12400,32.705428,-115.126103
195,1718,387,1,12400,32.705341,-115.219067
196,1718,387,2,12400,32.705341,-115.219067
197,1528,388,1,940000,32.736642,-114.713858
198,1528,388,2,940000,32.736642,-114.713858
199,7751,389,2,11400,32.802222,-115.54
200,7751,389,2A,11400,32.802222,-115.54
201,7751,389,30,11400,32.802222,-115.54
202,7751,389,31,11400,32.802222,-115.54
203,7751,389,32,11400,32.802222,-115.54
204,7751,389,4,11400,32.802222,-115.54
205,7751,389,BESS,11400,32.802222,-115.54
206,1639,391,1,500,37.142795,-118.324075
207,8832,396,1,980022,34.318248,-118.494449
208,371,397,1,261104,34.103931,-118.413377
209,209,398,1,800,36.109722,-117.956667
210,209,398,2,800,36.109722,-117.956667
211,346,399,10A,294830,33.7706,-118.2656
212,346,399,10B,294830,33.7706,-118.2656
213,346,399,5,294830,33.7706,-118.2656
214,346,399,GT10,294830,33.7706,-118.2656
215,346,399,GT11,294830,33.7706,-118.2656
216,346,399,GT12,294830,33.7706,-118.2656
217,346,399,GT13,294830,33.7706,-118.2656
218,346,399,GT14,294830,33.7706,-118.2656
219,2401,400,1,980007,33.764741,-118.09913
220,2401,400,10,980007,33.764741,-118.09913
221,2401,400,11,980007,33.764741,-118.09913
222,2401,400,12,980007,33.764741,-118.09913
223,2401,400,13,980007,33.764741,-118.09913
224,2401,400,14,980007,33.764741,-118.09913
225,2401,400,15,980007,33.764741,-118.09913
226,2401,400,16,980007,33.764741,-118.09913
227,2401,400,2,980007,33.764741,-118.09913
228,2401,400,8,980007,33.764741,-118.09913
229,2401,400,9,980007,33.764741,-118.09913
230,1606,401,1,101,37.51,-118.569167
231,8832,403,1,980022,34.312778,-118.492778
232,8832,403,2,980022,34.312778,-118.492778
233,7773,404,1,980028,33.918151,-118.427648
234,7773,404,2,980028,33.918151,-118.427648
235,7773,404,4,980028,33.918151,-118.427648
236,7773,404,5,980028,33.918151,-118.427648
237,7773,404,6,980028,33.918151,-118.427648
238,7773,404,7,980028,33.918151,-118.427648
239,1606,407,1,101,37.546036,-118.590001
240,8018,408,5,121102,34.244991,-118.391327
241,8018,408,6,121102,34.244991,-118.391327
242,8018,408,7,121102,34.244991,-118.391327
243,8018,408,8,121102,34.244991,-118.391327
244,615,410,1,200,37.522065,-120.31009
245,745,412,2P,701,39.177903,-120.890856
246,744,413,3P,701,39.2184,-120.8352
247,1888,414,1,2102,38.202569,-120.076983
248,1887,415,H1,3103,38.246656,-120.034072
249,1593,416,1,5201,37.876111,-120.605
250,1593,416,2,5201,37.876111,-120.605
251,1593,416,3,5201,37.876111,-120.605
252,8400,418,1,2602,39.531784,-121.491247
253,426,422,GT1,464000,34.126,-118.1494
254,426,422,GT2,464000,34.126,-118.1494
255,426,422,GT3,464000,34.126,-118.1494
256,426,422,GT4,464000,34.126,-118.1494
257,426,422,GT5,464000,34.126,-118.1494
258,426,422,ST1,464000,34.126,-118.1494
259,1500,424,1,20200,39.077971,-120.406069
260,8565,425,1,20200,39.024801,-120.596383
261,8565,425,2,20200,39.024801,-120.596383
262,2221,426,1,20200,39.003372,-120.746651
263,2221,427,1,20200,39.000999,-120.725053
264,1586,430,H1,30603,38.82881,-120.537089
265,1586,430,H2,30603,38.82881,-120.537089
266,1586,431,H1,30603,38.83405,-120.53176
267,1586,431,H2,30603,38.83405,-120.53176
268,1584,432,H1,30603,38.982697,-120.324503
269,1585,433,1,30603,38.896511,-120.378292
270,1005,436,1,4512,34.2056,-117.3344
271,1005,436,2,4512,34.2056,-117.3344
272,1005,436,3,4512,34.2056,-117.3344
273,1005,436,4,4512,34.2056,-117.3344
274,8400,437,1,2500,39.542985,-121.492188
275,8400,437,2,2500,39.542985,-121.492188
276,8400,437,3,2500,39.542985,-121.492188
277,8400,437,4,2500,39.542985,-121.492188
278,8400,437,5,2500,39.542985,-121.492188
279,8400,437,6,2500,39.542985,-121.492188
280,1891,439,1,5201,37.695994,-120.420152
281,1891,439,2,5201,37.695994,-120.420152
282,1891,439,3,5201,37.695994,-120.420152
283,1891,439,4,5201,37.695994,-120.420152
284,8684,441,1,8210,38.70675,-121.158443
285,8684,441,2,8210,38.70675,-121.158443
286,8684,441,3,8210,38.70675,-121.158443
287,1733,442,1,12400,40.646934,-122.626973
288,1733,442,2,12400,40.646934,-122.626973
289,8414,443,1,10603,40.611858,-122.446441
290,8414,443,2,10603,40.611858,-122.446441
291,8414,443,3,10603,40.611858,-122.446441
292,2339,444,1,8005,38.63735,-121.220198
293,2339,444,2,8005,38.63735,-121.220198
294,1498,445,1,12400,40.717455,-122.422274
295,1498,445,2,12400,40.717455,-122.422274
296,1498,445,3,12400,40.717455,-122.422274
297,1498,445,4,12400,40.717455,-122.422274
298,1498,445,5,12400,40.717455,-122.422274
299,1498,445,S1,12400,40.717455,-122.422274
300,1498,445,S2,12400,40.717455,-122.422274
301,8724,447,1,25100,34.295334,-114.140222
302,8724,447,2,25100,34.295334,-114.140222
303,8724,447,3,25100,34.295334,-114.140222
304,8724,447,4,25100,34.295334,-114.140222
305,1642,448,1,2100,37.0692,-121.0772
306,1642,448,2,2100,37.0692,-121.0772
307,1642,448,3,2100,37.0692,-121.0772
308,1642,448,4,2100,37.0692,-121.0772
309,1642,448,5,2100,37.0692,-121.0772
310,1642,448,6,2100,37.0692,-121.0772
311,1642,448,7,2100,37.0692,-121.0772
312,1642,448,8,2100,37.0692,-121.0772
313,1742,450,1,12400,40.628115,-122.467509
314,1742,450,2,12400,40.628115,-122.467509
315,1731,451,1,101,40.797296,-122.762553
316,1731,451,2,101,40.797296,-122.762553
317,8671,454,1,41102,39.330833,-121.191666
318,8671,454,2,41102,39.330833,-121.191666
319,1045,457,HC1,20711,33.166246,-117.016566
320,1045,457,HC2,20711,33.166246,-117.016566
321,1955,479,1,41415,33.8343,-117.4971
322,799,480,1,41913,33.85895,-117.6106
323,1865,481,1,42623,33.8361,-117.1831
324,2056,482,1,532101,34.004722,-118.09917
325,706,483,1,1304,33.92493,-117.95517
326,707,487,1,21831,33.9001,-117.82905
327,105,534,1,30603,38.850283,-120.381883
328,1786,537,1,4703,38.2268,-121.0245
329,1786,537,2,4703,38.2268,-121.0245
330,1786,537,3,4703,38.2268,-121.0245
331,195,585,1,12400,32.711611,-114.942666
332,195,585,2,12400,32.711611,-114.942666
333,195,585,3,12400,32.711611,-114.942666
334,206,586,1,12400,32.699451,-115.28245
335,8542,626,1,400,40.07531,-121.16143
336,103,632,1,20502,38.835182,-121.092982
337,1645,682,1,6405,37.071846,-119.558008
338,1954,745,1,2207,34.10345,-117.5257
339,1582,776,1,2402,39.580413,-121.119479
340,662,839,7P,801,39.272108,-120.932508
341,2250,902,1,1102,38.8348,-122.7677
342,284,905,1,901209,34.8158,-118.6867
343,8292,4256,1,3700,37.4903,-120.9044
344,8292,4256,2,3700,37.4903,-120.9044
345,1872,6060,1,45706,33.6758,-116.1714
346,1872,6060,2,45706,33.6758,-116.1714
347,1872,6060,3,45706,33.6758,-116.1714
348,1872,6060,4,45706,33.6758,-116.1714
349,1951,6099,1,11600,35.211536,-120.855542
350,1951,6099,2,11600,35.211536,-120.855542
351,2248,6158,1,124,37.946927,-120.528211
352,2248,6158,2,124,37.946927,-120.528211
353,557,6196,1,901209,34.6853,-118.7881
354,557,6196,2,901209,34.6853,-118.7881
355,1610,6211,GEN1,983200,37.79675,-122.28185
356,1610,6211,GEN2,983200,37.79675,-122.28185
357,1610,6211,GEN3,983200,37.79675,-122.28185
358,367,6449,1,400605,34.1548,-117.9093
359,420,6480,1,920050,34.534337,-118.525113
360,420,6480,2,920050,34.534337,-118.525113
361,420,6480,3,920050,34.534337,-118.525113
362,1752,6518,KB1,20107,39.245833,-120.027222
363,1752,6518,KB2,20107,39.245833,-120.027222
364,1752,6518,KB3,20107,39.245833,-120.027222
365,1752,6518,KB4,20107,39.245833,-120.027222
366,1752,6518,KB5,20107,39.245833,-120.027222
367,1752,6518,KB6,20107,39.245833,-120.027222
368,8215,6612,1,30603,38.86429,-120.444335
369,350,6643,1,102105,34.20795,-118.3516
370,1863,6644,1,42008,33.8553,-117.4537
371,420,6645,1,920102,34.5148,-118.6092
372,420,6645,2,920102,34.5148,-118.6092
373,529,6646,1,400403,34.1275,-117.7958
374,707,6647,1,21831,33.9117,-117.8192
375,1296,7066,1,10000,39.470447,-120.10455
376,1296,7066,2,10000,39.470447,-120.10455
377,1841,7072,1,10805,34.307444,-117.323548
378,1841,7072,2,10805,34.307444,-117.323548
379,1841,7072,3,10805,34.307444,-117.323548
380,49,7129,TD1,2500,39.528749,-121.546359
381,1845,7147,3,8711,34.088019,-117.039539
382,1845,7147,4,8711,34.088019,-117.039539
383,1845,7147,5,8711,34.088019,-117.039539
384,158,7151,1,10300,39.586864,-122.533248
385,158,7151,2,10300,39.586864,-122.533248
386,1732,7189,1,12400,40.597617,-122.538683
387,2409,7232,1,505202,37.364297,-121.944238
388,2409,7232,2,505202,37.364297,-121.944238
389,1801,7266,2,602,37.652602,-121.020397
390,1801,7266,3,602,37.652602,-121.020397
391,1801,7266,3A,602,37.652602,-121.020397
392,1801,7266,3B,602,37.652602,-121.020397
393,1801,7266,3C,602,37.652602,-121.020397
394,1801,7266,3D,602,37.652602,-121.020397
395,1801,7266,3E,602,37.652602,-121.020397
396,1801,7266,3F,602,37.652602,-121.020397
397,1801,7266,NA1,602,37.652602,-121.020397
398,1499,7307,1,11001,40.507292,-122.423281
399,1499,7307,2,11001,40.507292,-122.423281
400,1499,7307,3,11001,40.507292,-122.423281
401,1499,7307,4,11001,40.507292,-122.423281
402,1499,7307,5,11001,40.507292,-122.423281
403,1499,7307,6,11001,40.507292,-122.423281
404,2220,7338,NA1,202,39.889287,-121.279173
405,1762,7368,1,154100,38.752,-122.7195
406,1762,7368,2,154100,38.752,-122.7195
407,552,7436,JH1,980016,33.9986,-118.2219
408,552,7436,JH2,980016,33.9986,-118.2219
409,552,7436,JH3,980016,33.9986,-118.2219
410,552,7436,JH4,980016,33.9986,-118.2219
411,552,7436,JH5,980016,33.9986,-118.2219
412,1787,7449,NA1,4001,38.088138,-121.386944
413,1617,7450,1,428700,37.7886,-122.2889
414,1617,7450,2,428700,37.7886,-122.2889
415,2306,7507,1,41101,39.53,-121.095833
416,1783,7526,1,253502,38.116415,-121.769031
417,1783,7526,2,253502,38.116415,-121.769031
418,1783,7526,2B,253502,38.116415,-121.769031
419,1783,7526,3,253502,38.116415,-121.769031
420,1775,7551,CCST,5205,38.530943,-121.400128
421,1775,7551,CT1A,5205,38.530943,-121.400128
422,1775,7551,CT1B,5205,38.530943,-121.400128
423,1775,7551,CT1C,5205,38.530943,-121.400128
424,7882,7552,CCCT,4501,38.511,-121.4735
425,7882,7552,CCST,4501,38.511,-121.4735
426,8495,7824,1,10300,32.9553,-115.5364
427,8495,7824,2,10300,32.9553,-115.5364
428,1646,7907,1,6407,36.8326,-119.327
429,1646,7907,2,6407,36.8326,-119.327
430,1646,7907,3,6407,36.8326,-119.327
431,1677,7911,1,5104,35.44072,-118.796498
432,1875,7942,10,42737,33.6808,-117.0698
433,1875,7942,11,42737,33.6808,-117.0698
434,1875,7942,12,42737,33.6808,-117.0698
435,1875,7942,2,42737,33.6808,-117.0698
436,1875,7942,3,42737,33.6808,-117.0698
437,1875,7942,4,42737,33.6808,-117.0698
438,1875,7942,6,42737,33.6808,-117.0698
439,1875,7942,7,42737,33.6808,-117.0698
440,1875,7942,8,42737,33.6808,-117.0698
441,351,7987,L1,310800,34.1772,-118.3147
442,1222,8076,1,2934,34.431419,-119.900055
443,1641,10005,WTGS,2100,37.0478,-121.1708
444,1056,10026,EG10,17813,33.1165,-117.3215
445,1056,10026,EG20,17813,33.1165,-117.3215
446,1056,10026,EG30,17813,33.1165,-117.3215
447,1056,10026,EG40,17813,33.1165,-117.3215
448,1821,10034,GEN1,512602,37.0001,-121.5367
449,1821,10034,GEN2,512602,37.0001,-121.5367
450,1443,10042,KDHT1,1200,36.3275,-119.2947
451,165,10052,GEN1,1300,40.7995,-124.2028
452,1703,10091,G2,980015,33.7683,-118.2836
453,1703,10091,G3,980015,33.7683,-118.2836
454,1703,10091,GEN1,980015,33.7683,-118.2836
455,1703,10091,GEN4,980015,33.7683,-118.2836
456,243,10110,GEN1,6600,35.395063,-119.321633
457,2246,10115,GEN3,15002,32.77973,-117.006397
458,1409,10128,GEN1,500,40.37,-123.4347
459,1409,10128,GEN2,500,40.37,-123.4347
460,300,10139,GEN1,5206,35.6439,-118.4822
461,300,10139,GEN2,5206,35.6439,-118.4822
462,751,10144,GEN4,23400,38.9032,-121.3097
463,1700,10169,GEN1,543100,33.8759,-118.2491
464,1700,10169,GEN2,543100,33.8759,-118.2491
465,8199,10175,1711,8702,32.7992,-117.1517
466,8199,10175,5083,8702,32.7992,-117.1517
467,8199,10175,5084,8702,32.7992,-117.1517
468,8199,10175,5085,8702,32.7992,-117.1517
469,2203,10191,EXIS,6012,35.060556,-118.389722
470,989,10206,GEN1,7306,34.050391,-117.248417
471,989,10206,GEN2,7306,34.050391,-117.248417
472,1699,10213,GEN1,980030,33.9058,-118.4031
473,1699,10213,GEN2,980030,33.9058,-118.4031
474,1699,10213,GEN5,980030,33.9058,-118.4031
475,1699,10213,GEN6,980030,33.9058,-118.4031
476,1699,10213,GEN7,980030,33.9058,-118.4031
477,1699,10213,GEN8,980030,33.9058,-118.4031
478,1571,10288,IS27,40100,41.1325,-121.137222
479,1660,10294,GTG,11305,36.225,-121.1278
480,1660,10294,STG,11305,36.225,-121.1278
481,774,10300,GEN1,45610,33.586,-116.0873
482,1753,10349,GEN1,50501,39.1365,-121.6397
483,1057,10387,1A,9504,32.857709,-117.028847
484,1057,10387,2A,9504,32.857709,-117.028847
485,1057,10387,3,9504,32.857709,-117.028847
486,1653,10405,GEN1,7004,36.5397,-119.5794
487,1653,10405,GEN2,7004,36.5397,-119.5794
488,1016,10427,GEN2,12700,34.045361,-117.540193
489,1016,10427,GEN3,12700,34.045361,-117.540193
490,1833,10437,SUN2,10300,34.863356,-116.827627
491,1833,10438,SUN3,10300,34.863356,-116.827627
492,1827,10439,GEN1,11602,35.00694,-117.555768
493,1826,10440,GEN1,11602,35.012166,-117.555672
494,1825,10441,GEN1,11602,35.01948,-117.55553
495,1823,10442,GEN1,11602,35.020981,-117.566079
496,1824,10443,GEN1,11602,35.014836,-117.565903
497,7911,10444,GEN1,11602,35.0308,-117.3563
498,7911,10446,GEN1,11602,35.033,-117.338
499,1572,10458,GEN1,40100,40.976389,-121.255833
500,1698,10472,GEN1,408402,34.0233,-118.0241
501,1620,10479,T101,101,37.6455,-118.9096
502,1620,10479,T102,101,37.6455,-118.9096
503,1620,10479,T103,101,37.6455,-118.9096
504,1621,10480,GEN1,101,37.6451,-118.9143
